script	dataset	fecha	learning_rate	feature_fraction	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	prob_corte	max_bin	best_iter	auc
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231430	0.0102693427692641	0.538896731517797	3.28033151346569	38.0284380394807	18	447	0.0248023834857766	31.0284292975613	2128	0.825396644871637
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231451	0.0277874025230086	0.687914284357876	0.807958483352065	47.3725542989605	26	293	0.0253807493041221	31.0296100431631	867	0.824940658618625
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231604	0.0100183547487665	0.748304228139808	1.29088891058566	68.2966277188346	22	579	0.0256372673862364	31.0407082511211	3417	0.825290049432442
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231629	0.0100409150487148	0.764734772735849	3.94186319376805	5.43537249675183	43	448	0.0258924956565044	31.0278298736354	1355	0.824628816297944
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231710	0.0101096554339424	0.730528087868339	2.53093233926069	31.6949779532475	32	402	0.0231879139073131	31.0280068253887	2081	0.825504457721286
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231824	0.0100170790367237	0.734752876921161	2.55194627494597	40.8888474859717	17	404	0.0265637997938004	31.0900047392772	3135	0.824266590024597
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231902	0.010154326207482	0.331856825492795	1.83138633458267	30.9454367667029	55	818	0.0257893243644151	31.0222416159974	2494	0.82371223463202
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231908	0.0934328249832355	0.722429141817172	3.07123571341399	35.5488030019646	71	934	0.0265357063646235	31.0249675501015	178	0.821944789493568
lightgbm_BO	./datasets/dataset_caba.csv	20210731 231936	0.0126542872086567	0.742946516533845	2.73929874550421	37.9628336038769	43	432	0.0299620270268611	31.0551232926657	1671	0.825686884674184
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232103	0.010391946509572	0.716733829695695	1.15067271126144	28.2269181277379	9	427	0.0286777596490293	31.0394823081455	2314	0.825908544597902
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232114	0.0238362860360084	0.737217907077704	2.93197279607979	36.5317579334995	71	437	0.027015392306118	31.0587090892307	624	0.82059152792763
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232214	0.010508387872103	0.662474616308616	1.70760821685882	109.071473401897	38	415	0.0268413348854489	31.0173488086454	3825	0.825359466967263
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232249	0.0124422229016353	0.799672816432472	1.95142074699822	46.6842255988611	35	461	0.0273984868135325	31.0301898792497	1943	0.826247667996312
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232303	0.0452529168906026	0.682601991251076	3.20760914943111	112.905449247971	42	786	0.0291940649062106	31.0342350951311	867	0.823932630640823
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232440	0.0104156274393693	0.787922727353761	2.16554568944298	144.696090496364	19	344	0.0299879953102708	31.0518712027202	4291	0.820449523906887
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232449	0.0669702355635363	0.595859472800362	1.13025481179332	41.9038818070481	45	680	0.0298605560999519	31.0243894872243	331	0.824390770510487
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232513	0.0179801918627227	0.431474257616611	2.498037579857	31.9039638588807	41	658	0.0290853284115084	31.0421814855802	1186	0.826874080504688
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232524	0.0252491460038286	0.450400520942116	1.79440924832037	5.96188611716176	41	857	0.0299997958911654	31.0789776875353	347	0.825067811223524
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232550	0.0156405499830308	0.482399694026581	2.379221466008	16.2872529666042	41	657	0.0297854340283465	31.0264400693155	1157	0.826906567157449
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232613	0.0125678448852862	0.272915009428268	1.18213456504818	29.5918715771174	40	651	0.029375809817205	31.0366440501302	1127	0.826727480655624
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232642	0.0125597360347575	0.472699027136039	1.89273316745417	33.8131896249453	40	649	0.0299387980462143	31.0350748999081	1354	0.827458808591409
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232715	0.0124945614077178	0.451722650725408	0.906672309214105	49.0761681545637	40	998	0.0299906493560556	31.0317455793492	1648	0.827243574174576
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232750	0.0123137115747619	0.529180714242118	0.702297637146794	56.1348306025667	41	905	0.0289148707001023	31.0366344906215	1737	0.827169700599377
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232820	0.0124543862740548	0.476243824126508	1.55751367018874	47.6566456939462	41	911	0.0299950317281465	31.0355053702827	1448	0.826410071753175
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232832	0.0447802258796727	0.452769891527688	0.435003561029758	82.7757539513917	44	1023	0.0275072665675286	31.0933281454188	543	0.824601445833042
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232856	0.0162186571528802	0.678632893802404	0.155303887735767	33.2146875920415	40	1023	0.0224017302478261	31.0321876304901	1238	0.826195543076744
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232919	0.0291770940937057	0.555286310861475	0.12994499647475	141.396974200129	44	1024	0.0225184059787536	31.0215605343756	1286	0.824092278145667
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232946	0.0219798251288783	0.819522151338629	0.750637266148471	68.1828068387858	43	1024	0.0286569068978324	31.038158599539	1523	0.824172695393985
lightgbm_BO	./datasets/dataset_caba.csv	20210731 232953	0.0650874568734915	0.502681737475678	0.168796526385258	33.4294967027757	38	1018	0.0246001246710404	31.028791786616	165	0.82422810162034
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233029	0.0111048211615065	0.436328176541291	0.668423941487672	39.9712198111973	36	1001	0.0231400139350281	31.0709302339449	1665	0.826380622281763
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233036	0.099965060149115	0.786303377908655	4.89086072474758	64.4562030091334	42	342	0.0253213073243215	31.0081224225394	300	0.823042418580494
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233117	0.0130593740281882	0.441007244804524	0.204641023426375	60.1752507973134	39	616	0.0211738724783101	31.0256357410956	2086	0.826507788812009
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233200	0.0100328425698196	0.417328112355301	0.406599196031688	39.5313614304979	39	567	0.0289035783656031	31.0924940632729	2173	0.826353193410125
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233208	0.0794848815770151	0.472478192266731	4.72563506048853	47.5832614935799	41	436	0.0289989959860748	31.0975984217426	323	0.82281038809492
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233215	0.0992334944917453	0.49675061715433	4.71932178685706	89.7897231242297	117	655	0.0202007968989375	31.0180922125288	381	0.817313392135556
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233250	0.0104946348875774	0.483734387102545	0.574803921305662	39.9836357626864	40	1019	0.0248040425048799	31.0278670511983	1691	0.826899100285316
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233327	0.01087003605383	0.514769362823384	2.63006151242023	42.3899813335473	39	378	0.0295839081580731	31.0098683157455	1706	0.827441531639448
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233350	0.0186082061317626	0.577000051518605	2.86185151148903	42.8187299993593	38	373	0.0293223492882029	31.017337009039	1136	0.827380834193387
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233422	0.0127488992493674	0.710461732952438	3.40584341746808	41.043055742267	39	38	0.0299043381802575	31.0080268356905	1862	0.826589703108581
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233449	0.0184145892800201	0.562942745539769	4.60008347703208	36.1022962759751	0	30	0.0287363927341705	31.009565776361	744	0.827322656975268
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233524	0.0100294433999689	0.578639371479868	2.80508679498277	41.6016530031876	1	16	0.0277724272321927	31.0030554142067	1728	0.825870128566878
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233617	0.0104518188261003	0.570319267465003	4.50903961907466	30.8656403282502	11	97	0.0299817849763008	31.01560702265	2208	0.825016775456035
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233629	0.0415694455347001	0.812151301552744	4.96353767370093	36.6099177697083	0	16	0.0261745395569011	31.0097885446491	593	0.823875841418233
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233646	0.0324898589889377	0.481392390532084	3.60257675927676	47.6760599266643	42	16	0.0286090332692357	31.0212818221395	928	0.824320981370181
lightgbm_BO	./datasets/dataset_caba.csv	20210731 233839	0.0251774794425682	0.464026469680034	0.0117702265078961	29.4392759145919	0	721	0.0206316127382144	31.0852619082167	711	0.829779000119235
lightgbm_BO	./datasets/dataset_caba.csv	20210731 234600	0.0120984339114643	0.262492725856912	0.00281711475640914	77.9862171131653	0	945	0.0202268529927697	31.0376102850125	3667	0.826653604092022
lightgbm_BO	./datasets/dataset_caba.csv	20210731 234740	0.025593443853169	0.386232779930045	1.18622532199548	49.419591173306	0	671	0.0215772061313223	31.0971669064074	1141	0.825569847395385
lightgbm_BO	./datasets/dataset_caba.csv	20210731 235141	0.0132041522714673	0.631714999937937	0.000991525810900582	33.9105185346093	0	760	0.0214657755330036	31.0467294169601	1680	0.829219011925535
lightgbm_BO	./datasets/dataset_caba.csv	20210731 235219	0.0861709184166517	0.440535487656759	0.127423450756956	32.926461939531	0	770	0.0201158831918043	31.0589618876806	200	0.827742727026564
lightgbm_BO	./datasets/dataset_caba.csv	20210731 235254	0.0558517900895325	0.578059789493311	0.00305941856337807	4.80663505173939	0	931	0.0200054935429912	31.0818363975002	113	0.82857815849861
lightgbm_BO	./datasets/dataset_caba.csv	20210731 235259	0.0769197053181448	0.223504548230731	0.0679845869689822	35.5505769268069	118	1022	0.0297501108145929	31.0769882443113	144	0.818487201983661
lightgbm_BO	./datasets/dataset_caba.csv	20210731 235321	0.0901418944558249	0.780788052350554	0.00140198605327151	1.76280840414756	7	753	0.0200943484472274	31.0989273693754	344	0.823066442839641
lightgbm_BO	./datasets/dataset_caba.csv	20210731 235426	0.0330378154491564	0.288602128624171	0.00158971283221814	6.50044554671633	0	561	0.0252094486348296	31.0340849039707	350	0.831911522273054
