script	dataset	fecha	learning_rate	feature_fraction	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	max_bin	best_iter	auc
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092002	0.0746798174525824	0.203009051688803	4.57326422535788	0.0325606898596967	9	100	255.046389932352	62	0.822025203984608
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092024	0.0102560473713522	0.813831742871932	3.54820536097213	0.249158267797018	13	65	255.056457940822	434	0.817908111646185
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092032	0.0999827037972496	0.854994052917339	1.78382429962957	8.88406624731133	26	670	255.000025516637	136	0.818862591473336
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092040	0.0316855166321737	0.200328130728145	3.88105412976939	0.0978224207015833	21	877	255.09672283693	188	0.828396365636684
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092049	0.0176095320934148	0.200559501461438	4.27498190779826	0.135875756871955	25	637	255.096229276159	250	0.827086899738997
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092056	0.0648577712194006	0.200263702611122	3.52501429497585	1.47786852054771	24	739	255.099884544723	141	0.826651359037726
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092101	0.0963702163135303	0.200373700135731	4.08798830902796	1.31859836426639	62	1024	255.096265121403	73	0.820197125762679
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092114	0.0271535244214308	0.224739892864961	1.3402678539636	0.453019092076501	10	803	255.09985965017	188	0.827035595291491
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092148	0.0413379965971618	0.200060140108127	2.72202809051955	178.353287147504	5	1003	255.099951851898	625	0.819831110507408
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092159	0.0287187817297822	0.20054385327545	3.33442527246146	1.61225981287879	15	940	255.067382742379	249	0.826438948688732
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092219	0.0356840118831422	0.226736060278052	3.140771196771	11.7051512238864	0	982	255.099925031432	182	0.826671391300112
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092228	0.058353225569482	0.200577972617682	0.0286596671064215	78.4574885793816	19	124	255.099366776981	230	0.818927243264953
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092237	0.0290541833547569	0.225010277054638	2.82934118554197	8.20043872135565	27	901	255.099704643967	198	0.824514135531845
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092251	0.0344249078369249	0.200092170738596	3.80680254398964	1.36781279363712	2	797	255.091710240336	186	0.823227228678548
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092308	0.0311003301372696	0.200635757892251	1.47373745868554	6.09701339271398	5	232	255.003120028809	217	0.82515411686385
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092315	0.0581292763086236	0.204104324064646	4.84745213500809	22.1328459423036	23	1004	255.09934804328	172	0.823185363984767
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092346	0.0393208467705318	0.269256677502111	0.987328088651535	9.26025290517529	0	1023	255.025842715078	195	0.827623058806864
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092430	0.0135482935996371	0.251212111452339	1.75152759785074	7.16630417062611	0	1019	255.001346777511	370	0.826152821136226
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092616	0.0396983433630395	0.940632421788803	0.530358683472981	44.4722862675356	0	1024	255.094535273429	576	0.820347904607354
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092626	0.0587481746591475	0.252966688205557	3.28528912055342	20.6284535863914	21	97	255.008452468188	306	0.82222477585036
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092638	0.0807470967787487	0.36936620434648	1.18569003331267	0.764360987353674	0	957	255.089324242845	79	0.825941957943476
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092646	0.0268419505784036	0.20481865164776	4.05945982495063	0.329065989416821	24	103	255.099886558496	179	0.828482069886564
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092750	0.0125712733945696	0.200144399785303	0.0966756578699032	1.06618866902922	0	683	255.013043209917	411	0.827697051166097
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092852	0.011389460085267	0.20112038863143	0.851119528201228	8.9170897716136	0	527	255.03450850955	460	0.826909403390212
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092915	0.0107582910639487	0.230153618193328	0.216669126202966	0.635532656137501	14	508	255.010205747169	445	0.829855998301399
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092920	0.0927295691702244	0.22486134776162	4.42208582009044	30.1205558539035	152	932	255.085049552132	167	0.815737735664602
lightgbm_BO	./datasets/dataset_caba.csv	20210801 092925	0.0904135698344278	0.924718235771722	4.58033216087516	0.432884491469769	63	181	255.017214082848	55	0.816166440750623
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093028	0.0123981437584201	0.489092717096208	0.0107060436188897	130.179177243431	11	1024	255.00304203811	1487	0.820129213487492
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093035	0.012792761194099	0.201361637459209	0.978665907153867	0.423671013019905	79	17	255.095832655175	285	0.822685426666875
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093041	0.0154717173640564	0.209225273687525	0.00440304346479688	0.101367141636895	49	345	255.030759274631	164	0.826856102307091
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093047	0.0175216459281035	0.201471081507856	0.0876605228911447	0.0927027313990187	77	342	255.001910211554	177	0.82199138468711
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093055	0.0156124943227648	0.344901435224879	0.470828302037088	1.06842057836019	155	732	255.00103601949	395	0.81769081382869
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093108	0.0153991483316443	0.204691092665677	1.15664554944267	0.301886657921153	18	526	255.01304653669	250	0.828673709201092
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093120	0.010261223953094	0.391401826415529	0.313845878830836	0.28261574335322	19	318	255.013684536826	184	0.825955336585496
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093134	0.0959977326017628	0.838615312222632	3.83059695030153	192.831242423273	44	518	255.097445657285	526	0.819061690043723
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093138	0.098739651047043	0.20037278206096	0.0332051673098408	22.0102361264823	178	755	255.097487125948	91	0.814098121216992
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093143	0.0976668056995572	0.73256382682562	1.9425733709784	3.95070560069124	150	1023	255.000661470931	74	0.817558031056849
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093205	0.0134458490046207	0.996257151366184	0.00267565940577368	163.666815549025	150	1024	255.099696482872	1711	0.814564017183061
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093219	0.0838132082382458	0.203227446378938	0.0674878869319136	118.414985141507	11	1024	255.088326117176	262	0.819281601587241
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093226	0.0846659945529735	0.200297029358676	4.37511795860646	183.502139150617	98	24	255.083036645579	292	0.812480090706934
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093238	0.0512196636460402	0.927233339869502	4.9822474645142	196.359626867796	161	1004	255.005483930544	829	0.813874344138374
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093246	0.0923244222989382	0.621465563371762	3.52876200164534	0.922935168313858	15	1021	255.099639086358	90	0.822828708410441
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093258	0.090927354047201	0.201572812197415	0.206814241129904	0.184293514255243	12	562	255.01289390607	146	0.825114741995586
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093311	0.0232998175225657	0.971134202572232	0.504317179314685	24.7438668553456	48	18	255.000029823096	465	0.822657577229316
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093321	0.013248060202133	0.77250767470369	2.78923644540577	0.0765929981783032	98	18	255.000913447767	455	0.818120853174587
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093334	0.0544580492416729	0.996723701469082	0.0184103550846653	199.276310808612	88	240	255.099378016962	735	0.819413454865522
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093348	0.0743559185620643	0.999078883499421	0.118177728682739	195.519530143264	50	845	255.000410020296	581	0.820135533146366
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093354	0.0924141658514923	0.232778069801288	4.96003784532281	40.8960030100021	175	27	255.0103577631	194	0.81329265563751
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093400	0.0538768089764556	0.201173809778578	0.320915888529606	0.531228153774458	46	506	255.000326584838	117	0.823014513594892
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093436	0.0143910576462788	0.76812688477963	3.83103147461255	199.894362248016	50	33	255.056437261389	2081	0.818426677470213
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093443	0.018169334006872	0.976302305522686	0.580820351592141	6.4737387939408	173	17	255.000072140805	425	0.816895776654029
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093454	0.0114331387810096	0.994956187499584	4.60772972079277	1.63576883056437	174	968	255.094649323336	640	0.815894951529009
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093508	0.0196154656690697	0.984147933764438	3.81637112541161	1.68713602710706	52	480	255.099362423755	438	0.822705662490889
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093518	0.099071800045002	0.997435823815891	0.00294038553171853	188.166192990284	101	658	255.024303872091	451	0.815610810696543
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093527	0.0117621462384921	0.200435797311456	4.7173468879835	0.134562393630949	89	853	255.099889205214	481	0.820548390522546
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093533	0.0465265712694319	0.999189706593602	3.48894589327506	0.0138062151236192	141	508	255.034621635895	108	0.814808499018632
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093546	0.0422715335588925	0.200200440220323	0.0637370154393485	192.56231317109	95	1019	255.099915000951	907	0.815429818696427
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093558	0.0246939160647332	0.200936495975851	1.25821031949365	191.107537183865	181	1018	255.000425270621	1003	0.81111275179781
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093603	0.0318317890401843	0.753765874090255	0.250620097610675	0.188455087406928	207	16	255.099934664683	203	0.81445051086744
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093609	0.0841103358066309	0.954354562156463	0.422712150099346	2.85455816648918	51	231	255.099913461146	65	0.815734885095939
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093629	0.0330863966256266	0.994004807541722	4.48850452030031	188.719891819874	83	963	255.099249827968	1082	0.817177399774918
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093650	0.0123152174193966	0.349333106199746	0.0102303750906229	139.705310428001	95	18	255.025978524343	1580	0.815701059016936
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093701	0.0156792662637744	0.837910706443547	3.66928548566375	1.26288303955187	52	1023	255.001041776821	292	0.818260219633569
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093705	0.0987637461205006	0.226462917617554	0.0133447000121609	0.132024618821253	216	38	255.002076787381	91	0.810404967960509
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093711	0.0915896459847404	0.813019318311466	4.20032728233321	1.50900617628222	111	1023	255.099951610407	104	0.816244548871349
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093747	0.021418318496805	0.998861327753647	0.0294984164229031	189.544571566941	43	432	255.040788195682	1589	0.818620754634354
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093755	0.0973589123414121	0.957996516450171	4.36771065835185	142.691499735429	195	1024	255.099888480641	401	0.813425902099818
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093810	0.0115893254061893	0.7142411270435	3.33835833747553	7.2338511583322	57	50	255.099906648183	665	0.825238574437949
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093824	0.0104269200678932	0.949557069181111	1.48879275203913	8.22680089669628	111	22	255.099576292372	755	0.817449061488335
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093833	0.0170181780685609	0.534021683939017	4.98747498505196	0.0932462212968982	71	161	255.09982454399	369	0.819070078068366
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093840	0.0975234612087264	0.256857472462275	3.72337977421581	0.351803492700286	18	432	255.099910942542	90	0.825120035969113
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093849	0.0179308834494651	0.295213697109999	4.80854928325607	0.07248771249419	244	18	255.092487530071	648	0.809304421306927
lightgbm_BO	./datasets/dataset_caba.csv	20210801 093957	0.0950594487253996	0.867438792546064	2.09287713639067	177.508988641129	0	996	255.005513461751	482	0.816005365451034
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094006	0.0259039359302151	0.333669271785086	2.21127328598486	2.29013434195438	131	1019	255.099730947185	276	0.81741482846035
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094033	0.0123149964504664	0.999336642012775	0.00407616554378565	41.939480763013	90	998	255.09537685304	1429	0.821029355830898
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094041	0.0563358514027814	0.285918175046204	0.0405639529246664	0.0657411619877006	99	867	255.082778123608	88	0.819073472210202
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094052	0.0166237780370986	0.995588794982637	0.19841255574853	42.8896766629845	205	1023	255.098931864188	758	0.812533542796926
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094057	0.0128288408773297	0.741598073357146	4.86673342585694	199.118112543879	198	16	255.020186248727	13	0.768494228962551
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094101	0.0658142579552284	0.367708455752399	2.01249495762019	0.148792316105144	161	16	255.096023212001	82	0.815417839388309
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094106	0.0994663824540024	0.202120217065966	1.78926911219642	135.257747751186	156	818	255.018055040045	197	0.812305071686488
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094113	0.0977190502896522	0.752011340075338	2.26504081868065	1.08192653366227	236	941	255.088734118098	117	0.808501724174925
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094127	0.0654523114734984	0.998121970982749	4.04003465745224	143.52629388627	50	339	255.000030377415	547	0.820240706489452
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094300	0.0765750505065028	0.232740445670244	0.0875353567589482	199.865962422951	0	399	255.004015338057	633	0.820940692143372
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094344	0.0307911659934013	0.430799446755357	0.21630568211923	199.414592147669	0	51	255.094016465388	718	0.821236547912178
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094351	0.0497165936589394	0.549524983888474	3.79000790221925	44.6149036582618	170	1024	255.003123114637	262	0.816499654675895
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094402	0.0300455628746323	0.200083049798469	0.13147315930481	199.656785516769	55	263	255.099061982967	627	0.816496941267376
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094409	0.0868201674634729	0.969661193517348	0.462397630726823	196.602419847063	138	328	255.09998212134	406	0.814203290966134
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094455	0.0102082070914461	0.202361595308065	2.5686155485216	199.58504002316	14	247	255.078292036766	1781	0.817990567615709
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094539	0.0437380126333736	0.201994856731185	0.00260415793155452	32.5360460941717	0	1014	255.00682752698	232	0.825541037994887
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094547	0.0129234272869243	0.204393262345887	0.0953985190651659	1.98184688963702	50	16	255.062088741328	254	0.825212507678693
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094600	0.0100758659401272	0.202697305678721	0.0277305836988743	70.9986651840829	138	78	255.09043026101	1257	0.814428230316359
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094625	0.0140984521168215	0.800955490651089	0.631182378585269	198.76749327794	88	1019	255.000215412331	1667	0.816008246551526
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094637	0.0664436526525201	0.707732502168337	4.33950893268282	199.886538582989	130	1022	255.099802865405	712	0.815703629378247
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094643	0.0999964463351697	0.944223888209066	3.63368454899645	0.477031730589307	168	331	255.000254585719	70	0.814469257672936
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094654	0.0993732953576699	0.881138075474619	1.98862343505519	132.182606613979	84	1024	255.09972531116	326	0.818900901872928
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094720	0.0115087084571383	0.202389817681722	0.070351303195764	1.02584837902185	12	487	255.010432180657	434	0.829400731795508
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094740	0.0116333491244459	0.202290962248685	0.460844149806164	2.17098355672347	15	622	255.007526575952	431	0.828286606791508
lightgbm_BO	./datasets/dataset_caba.csv	20210801 094808	0.0111267439617811	0.230881729862678	0.0416280333836444	0.0496667559863844	15	510	255.019498766515	429	0.830488040716528
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095151	0.022913199828968	0.598545347658155	0.00625212915364185	186.646192519687	0	1022	255.099332133099	1306	0.819784113885941
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095228	0.012485503777196	0.952217050965243	0.00810730762812649	114.919886261851	58	17	255.099663828892	1936	0.820547646692021
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095234	0.0314427659896257	0.746664455141896	0.0225227915468361	23.4588748801427	163	440	255.099346794618	294	0.818796256184782
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095244	0.0170294279308908	0.285600104282956	0.0784890989552723	0.327701197812456	14	518	255.020245040267	72	0.829973105188589
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095255	0.0999811835219595	0.362347549164611	4.29780232155343	195.008162737287	54	1003	255.009937976948	414	0.8166909126885
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095305	0.0447041275509937	0.987096670677044	0.555749143202013	110.776630510264	127	1020	255.00049916063	467	0.814085678060696
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095317	0.0102140380858304	0.254269912277821	1.87845482087601	25.5451680353085	183	595	255.086890829571	915	0.813224436387532
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095352	0.0101943558444937	0.812239246527518	1.69499237204573	112.97314360944	91	376	255.099816199199	2583	0.818830975533754
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095359	0.0761107612796179	0.296901158410346	4.91900494702412	27.0746798812863	221	1023	255.000720287132	244	0.809851154172472
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095411	0.0957417637023587	0.686116900078082	1.81428598191999	199.509612283513	58	71	255.000181124686	511	0.818804226076149
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095440	0.0986874875703012	0.270369660990148	3.71438916795759	198.572538616081	0	235	255.099192916971	275	0.817171203505631
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095455	0.0995975118034498	0.558960362455329	0.00286914806888624	193.385265044117	23	568	255.014165297781	374	0.819405805563815
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095503	0.0556796772055046	0.9992938893028	2.55144762597801	102.952120477178	83	17	255.04465878713	317	0.817895621015687
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095510	0.0548014404717593	0.700032991239422	0.132394648580632	54.9703694930643	151	186	255.000146386145	322	0.81809088107908
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095517	0.0219240122548507	0.989180870837885	0.17736461537793	0.343156950934644	256	70	255.000049706303	441	0.808738402989193
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095558	0.0378831562351682	0.989019978268519	0.131635192859462	199.072965565551	0	20	255.085789833478	952	0.821453540953249
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095622	0.0126220197401015	0.232693160380015	0.738693341527801	0.13317462223446	13	1021	255.081141223428	452	0.829317692149348
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095807	0.0128052799004995	0.794531394184359	0.32437438457593	194.641963321815	0	42	255.009325988489	1775	0.817340471836969
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095817	0.086689320422355	0.500872491932091	0.0743416232911275	195.888976938432	171	1013	255.084792857585	460	0.815829700943432
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095830	0.0791462420854166	0.897842691467959	4.99989788495161	81.2210829908012	45	22	255.093467840338	436	0.820200960237376
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095838	0.0798778921341587	0.99789308781318	3.12608264006083	89.6978948317255	159	1021	255.087419895154	306	0.815474744127753
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095851	0.0409580940929982	0.202622686960466	4.34208475915983	196.332051377306	118	1024	255.000277226829	748	0.814825106427544
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095857	0.0956012222579222	0.266247536258709	0.445087526594657	85.5812094676369	251	31	255.093323128266	336	0.807597190108854
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095904	0.0851999318935721	0.208041534921211	4.46598510283668	7.06322850068454	128	73	255.001216867385	113	0.817020784103574
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095914	0.0995180017972133	0.808367179075889	0.184509088929487	70.2435066369601	49	1017	255.022182726384	236	0.824109680415447
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095926	0.0115537158793128	0.202435015804558	1.69955352508365	0.524233724539655	25	164	255.045937200445	259	0.827255305548199
