learning_rate	feature_fraction	bagging_fraction	min_data_in_leaf	num_leaves	max_bin	y	dob	eol	error.message	exec.time	ei	error.model	train.time	prop.type	propose.time	se	mean	num_iterations	iteracion	script
0.0100420722285685	0.314607915392722	0.837962417749024	29	377	255.039485225298	0.862951251269547	49			35.3220000000001	-0.000541638626106504		0.309999999999945	infill_ei	1.03699999999981	0.000879827689485861	0.864784020786442	350	73	lightgbm_BO
0.0415114329298269	0.600852786174451	0.592334439701597	0	62	255.00068465315	0.862950483232907	80			43.6979999999999	-0.000142231247927272		1.43899999999985	infill_ei	1.39699999999993	0.00130381276512802	0.864220391275647	414	104	lightgbm_BO
0.010188594978886	0.770528959613685	0.20085790047837	33	10	255.099213096414	0.862944348759858	131			18.9220000000005	-1.86278061555833e-05		1.27000000000044	infill_ei	1.67900000000009	0.00134739556095963	0.863470890341936	1022	155	lightgbm_BO
0.0561708380049877	0.356941540700298	0.760594971148535	0	14	255.099206735883	0.862925082067659	117			4.98300000000018	-7.56637567615879e-05		1.44700000000012	infill_ei	0.768000000000029	0.00150409168900928	0.864029202436489	161	141	lightgbm_BO
0.0102377074879138	0.448265555220392	0.304441456273571	30	10	255.026818802696	0.862906098181372	46			16.2939999999999	-0.000285558979941066		0.423000000000229	infill_ei	1.29500000000007	0.000526462052128443	0.864589044813021	926	70	lightgbm_BO
0.0101269501971104	0.84810695878535	0.832018920120204	28	32	255.062748852561	0.862904604169344	179			29.7170000000006	-8.21916097135511e-06		1.59300000000076	infill_ei	1.996000000001	0.000956392017020575	0.864188982971814	548	203	lightgbm_BO
0.0370757195767658	0.378158220229017	0.736809589193474	37	36	255.085123153764	0.862894003050671	83			8.60899999999992	-0.000115600001914657		0.920000000000073	infill_ei	1.37899999999991	0.00106498133714538	0.864421522743909	154	107	lightgbm_BO
0.041951854024248	0.621902169898211	0.998802170883081	14	10	255.000339384055	0.862879338092627	81			6.471	-0.000311387695499511		0.855000000000018	infill_ei	1.375	0.00105505207924916	0.865093595507023	266	105	lightgbm_BO
0.0360108719629771	0.525886431228772	0.200340334917302	38	14	255.010810626579	0.862851786638872	69			9.21100000000024	-8.17502528103903e-05		1.00099999999975	infill_ei	1.34699999999975	0.00151594018407563	0.863486219883434	345	93	lightgbm_BO
0.0101398741401064	0.437982803373958	0.202319281925695	35	247	255.034185523856	0.862845458869312	23			57.0719999999999	-0.000693538878270146		0.421000000000049	infill_ei	0.90300000000002	0.00101208834497655	0.86493971382526	658	47	lightgbm_BO
0.0268031938959101	0.341230063541358	0.226347617161726	34	302	255.027595146502	0.862811346494786	16			24.1970000000001	-0.00106561138461504		0.30600000000004	infill_ei	0.982999999999947	0.00133620004295755	0.865306424372018	244	40	lightgbm_BO
0.0436287245517119	0.369505891936492	0.203112056299611	28	331	255.071780435826	0.862786019187583	116			31.3580000000002	-4.75597854688561e-05		2.13599999999951	infill_ei	1.64699999999993	0.00102522724525717	0.864589593410304	262	140	lightgbm_BO
0.0116802820390671	0.601757763703784	0.999825565201423	22	507	255.095691315996	0.862762669209413	142			265.157	-1.21543932671389e-05		0.951000000000022	infill_ei	1.82099999999991	0.00202609703411264	0.861603488859523	532	166	lightgbm_BO
0.0239911702641719	0.357598748724531	0.521931417352892	2	140	255.004593242241	0.862754497840612	92			53.8060000000005	-1.34658915933057e-05		1.09699999999975	infill_ei	1.5610000000006	0.00101705009212504	0.863638640039665	277	116	lightgbm_BO
0.0268977407635593	0.698585237607511	0.756144843867094	37	10	255.094328107655	0.86274645961124	68			9.24800000000005	-6.24955632371117e-05		0.786000000000058	infill_ei	1.36899999999969	0.00139447174066032	0.863511347685395	441	92	lightgbm_BO
0.0804994840627736	0.350740774520635	0.203942008532831	17	107	255.099996482202	0.862716723915486	122			26.8849999999993	-3.16561692258139e-05		2.10499999999956	infill_ei	1.62899999999991	0.00203861183449485	0.862312330160289	200	146	lightgbm_BO
0.0115731914861288	0.249297290510041	0.700492414494233	50	171	255.004834009873	0.862660043938161	159			24.0289999999995	-8.32423397627766e-06		0.894000000000233	infill_ei	2.08299999999963	0.00154562577652286	0.862750127330298	460	183	lightgbm_BO
0.0176638394100797	0.386868231333597	0.22529071330375	29	155	255.099601386801	0.862654139452211	199			40.869999999999	-7.65187131712721e-06		1.88199999999961	infill_ei	2.00699999999961	0.000794903318365998	0.864545150800626	386	223	lightgbm_BO
0.0236352446589511	0.241421656673721	0.467310613588975	27	481	255.024674537937	0.862629002627907	53			38.904	-0.000316303860965719		0.723999999999705	infill_ei	1.18600000000015	0.00139555675464084	0.864045553506172	399	77	lightgbm_BO
0.0322015089865154	0.364761251301572	0.203740129922762	23	512	255.000324636336	0.862626251876527	143			44.1510000000008	-2.12122357573946e-05		1.13199999999961	infill_ei	1.79100000000017	0.00173847275203604	0.862676717516383	282	167	lightgbm_BO
0.0149406887024743	0.291555644317615	0.930210395124457	28	156	255.044905082252	0.862571751242036	48			33.4720000000002	-0.000541777090596308		0.663000000000011	infill_ei	1.19299999999976	0.000908277134454685	0.864767664894798	331	72	lightgbm_BO
0.0147356080575573	0.361149781019333	0.553980360426583	31	512	255.099550166771	0.862564778489018	74			38.462	-5.72261858476125e-05		0.830999999999676	infill_ei	1.33500000000004	0.0011130784300862	0.863951767704384	388	98	lightgbm_BO
0.0204579981090694	0.214693399005516	0.577490583428579	30	360	255.026578123415	0.862556596138942	15			48.567	-0.0012409584957822		0.194999999999936	infill_ei	1.01199999999994	0.00195213774655184	0.86524857858783	583	39	lightgbm_BO
0.0511075048650073	0.356449857599155	0.5001883441845	17	10	255.025217682217	0.862540826615444	103			4.92799999999988	-5.42837833077582e-05		1.23300000000017	infill_ei	1.47400000000016	0.00105464650339272	0.864190067795146	238	127	lightgbm_BO
0.0276834797118962	0.831411814179277	0.797870007715832	0	10	255.062619975384	0.862523829228532	43			10.29	-0.000117868883715189		0.236000000000331	infill_ei	0.510000000000218	0.00110480350478411	0.86349445467767	431	67	lightgbm_BO
0.0167264750883955	0.601956967181712	0.683228511722081	45	512	255.097002502461	0.862522699922755	100			28.6509999999998	-5.72394156501829e-06		0.946000000000822	infill_ei	1.65000000000055	0.00246162780433525	0.859464409530678	321	124	lightgbm_BO
0.0104390186559884	0.425981995987086	0.96159713153736	41	333	255.099567079783	0.862504353321302	41			41.3090000000002	-0.000108944808352288		0.640000000000327	infill_ei	1.14300000000003	0.00212744702484037	0.861805271216693	512	65	lightgbm_BO
0.0100329643944278	0.366385482130747	0.99647946923039	31	488	255.026274224194	0.862503754894322	32			48.5740000000001	-0.000395741891058749		0.416999999999916	infill_ei	1.18199999999979	0.00148623526980465	0.864004334726083	501	56	lightgbm_BO
0.0551257334267157	0.38027933689372	0.200041933845497	39	186	255.099547936283	0.862478418106353	132			23.2750000000005	-1.37349848439461e-05		0.809000000000197	infill_ei	1.75999999999931	0.00136863012358767	0.863262291210217	254	156	lightgbm_BO
